"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","response_raw","response_normalized","correct_answer","correct"
NULL,"presentation_trials_main","html-keyboard-response","49","142617","0.0-4.0-3.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","50","143619","0.0-4.0-3.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","51","144621","0.0-4.0-3.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","52","145623","0.0-4.0-3.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","53","154684","0.0-4.0-3.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"37ABD","37ABD","37ABD","1"
NULL,"presentation_trials_main","html-keyboard-response","54","155686","0.0-4.0-4.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","55","156687","0.0-4.0-4.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","56","157689","0.0-4.0-4.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","57","158691","0.0-4.0-4.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","58","159693","0.0-4.0-4.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","59","160694","0.0-4.0-4.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","60","182219","0.0-4.0-4.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"25AFK","25AFK","25CFK",
NULL,"presentation_trials_main","html-keyboard-response","61","183221","0.0-4.0-5.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","62","184222","0.0-4.0-5.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","63","185224","0.0-4.0-5.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","64","186226","0.0-4.0-5.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","65","187228","0.0-4.0-5.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","66","188231","0.0-4.0-5.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","67","218532","0.0-4.0-5.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"14EMH","14EMH","14EHM",
NULL,"presentation_trials_main","html-keyboard-response","68","219533","0.0-4.0-6.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","69","220535","0.0-4.0-6.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","70","221536","0.0-4.0-6.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","71","222537","0.0-4.0-6.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","72","223538","0.0-4.0-6.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","73","224540","0.0-4.0-6.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","74","225541","0.0-4.0-6.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","75","253740","0.0-4.0-6.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"259AGL","259AGL","259AGL","1"
NULL,"presentation_trials_main","html-keyboard-response","76","254741","0.0-4.0-7.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","77","255743","0.0-4.0-7.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","78","256744","0.0-4.0-7.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">N</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","79","257747","0.0-4.0-7.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","80","258749","0.0-4.0-7.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","81","259751","0.0-4.0-7.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","82","260753","0.0-4.0-7.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","83","293843","0.0-4.0-7.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"37DNF","37DNF","37BDFN",
NULL,"presentation_trials_main","html-keyboard-response","84","294845","0.0-4.0-8.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","85","295847","0.0-4.0-8.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","86","296850","0.0-4.0-8.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","87","297851","0.0-4.0-8.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">Q</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","88","298853","0.0-4.0-8.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","89","299854","0.0-4.0-8.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">8</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","90","300857","0.0-4.0-8.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","91","329875","0.0-4.0-8.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"168AEQ","168AEQ","168EHQ",
NULL,"presentation_trials_main","html-keyboard-response","92","330882","0.0-4.0-9.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","93","331884","0.0-4.0-9.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","94","332886","0.0-4.0-9.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">T</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","95","333888","0.0-4.0-9.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","96","334890","0.0-4.0-9.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","97","335892","0.0-4.0-9.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","98","336895","0.0-4.0-9.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","99","337896","0.0-4.0-9.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","100","375971","0.0-4.0-9.0-8.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"49CKNT","49CKNT","249ACKT",
NULL,"presentation_trials_main","html-keyboard-response","101","376973","0.0-4.0-10.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","102","377974","0.0-4.0-10.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">Z</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","103","378975","0.0-4.0-10.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">R</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","104","379977","0.0-4.0-10.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","105","380979","0.0-4.0-10.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","106","381981","0.0-4.0-10.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">J</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","107","382983","0.0-4.0-10.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","108","383984","0.0-4.0-10.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","109","406691","0.0-4.0-10.0-8.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"35BJMZ","35BJMZ","36BJMRZ",
NULL,"presentation_trials_main","html-keyboard-response","110","407692","0.0-4.0-11.0-0.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","111","408695","0.0-4.0-11.0-1.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","112","409697","0.0-4.0-11.0-2.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","113","410699","0.0-4.0-11.0-3.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","114","411701","0.0-4.0-11.0-4.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">X</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","115","412702","0.0-4.0-11.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","116","413703","0.0-4.0-11.0-6.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","117","414704","0.0-4.0-11.0-7.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","118","436059","0.0-4.0-11.0-8.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,NULL,NULL,NULL,"157DHL","157DHL","157DGLX",
NULL,"debrief","html-keyboard-response","119","439099","0.0-5.0","3327831","control","2025/8/8 12:36:26","2025/8/8 12:43:45",NULL,"3039","<p style='text-algin:left'>これで事前課題は終了になります。</p><p style='text-algin:left'>次に、文章産出課題の説明に移ります。</p><p style='text-algin:left'>準備ができたらスペースキーを押して、文章産出課題に進んでください。</p>"," ",NULL,NULL,NULL,NULL
"1","FullScreen","fullscreen","0","5240","0.0-0.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"practice_task_inst_tl","instructions","1","33051","0.0-1.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24","Array","27809",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","2","34061","0.0-2.0-0.0-0.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","3","35093","0.0-2.0-0.0-1.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","4","36118","0.0-2.0-0.0-2.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","5","37146","0.0-2.0-0.0-3.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","6","47178","0.0-2.0-0.0-4.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,NULL,NULL,"2AC","2AC","2AC","1"
NULL,NULL,"html-keyboard-response","7","49205","0.0-2.0-0.0-5.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","8","50218","0.0-2.0-1.0-0.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","9","51218","0.0-2.0-1.0-1.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","10","52230","0.0-2.0-1.0-2.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","11","53250","0.0-2.0-1.0-3.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","12","57367","0.0-2.0-1.0-4.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,NULL,NULL,"5BD","5BD","5BD","1"
NULL,NULL,"html-keyboard-response","13","59391","0.0-2.0-1.0-5.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","14","60411","0.0-2.0-2.0-0.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","15","62524","0.0-2.0-2.0-1.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","16","63564","0.0-2.0-2.0-2.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","17","64608","0.0-2.0-2.0-3.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","18","65609","0.0-2.0-2.0-4.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","19","70504","0.0-2.0-2.0-5.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,NULL,NULL,"17CG","17CG","17CG","1"
NULL,NULL,"html-keyboard-response","20","72539","0.0-2.0-2.0-6.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<p style='color:green; font-size: 48px;'>正解です！</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","21","73582","0.0-2.0-3.0-0.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","22","74633","0.0-2.0-3.0-1.0","6102932","control","2025/8/8 12:39:54","2025/8/8 12:46:24",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
