"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","correct_answer","sentence_text","correct"
NULL,"feedback_trial","html-keyboard-response","33","312758","0.0-2.0-14.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","34","314293","0.0-2.0-15.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1533","<p>話のつながりがおかしいので直した。</p>","2","修正","話のつながりがおかしいので直した。","1"
NULL,"feedback_trial","html-keyboard-response","35","314794","0.0-2.0-15.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","36","316515","0.0-2.0-16.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1719","<p>表現をより自然に直している。</p>","2","修正","表現をより自然に直している。","1"
NULL,"feedback_trial","html-keyboard-response","37","317019","0.0-2.0-16.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","38","319566","0.0-2.0-17.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"2545","<p>思いついた言葉をすぐに書いている。</p>","1","出力","思いついた言葉をすぐに書いている。","1"
NULL,"feedback_trial","html-keyboard-response","39","320068","0.0-2.0-17.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","40","322079","0.0-2.0-18.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"2010","<p>どんな登場人物がいいか悩んでいる。</p>","0","プランニング","どんな登場人物がいいか悩んでいる。","1"
NULL,"feedback_trial","html-keyboard-response","41","322580","0.0-2.0-18.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","42","324242","0.0-2.0-19.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1660","<p>何となく窓の外を見ていた。</p>","3","その他","何となく窓の外を見ていた。","1"
NULL,"feedback_trial","html-keyboard-response","43","324744","0.0-2.0-19.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","44","328614","0.0-2.0-20.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"3867","<p>タイマーの残り時間を確認した。</p>","3","その他","タイマーの残り時間を確認した。","1"
NULL,"feedback_trial","html-keyboard-response","45","329117","0.0-2.0-20.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","46","330783","0.0-2.0-21.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1665","<p>物語の終わり方を考えている。</p>","0","プランニング","物語の終わり方を考えている。","1"
NULL,"feedback_trial","html-keyboard-response","47","331284","0.0-2.0-21.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","48","333660","0.0-2.0-22.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"2374","<p>自分の書いた文字を眺めていたが、何も考えていなかった。</p>","3","その他","自分の書いた文字を眺めていたが、何も考えていなかった。","1"
NULL,"feedback_trial","html-keyboard-response","49","334162","0.0-2.0-22.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","50","339723","0.0-2.0-23.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"5560","<p>誤字脱字を確認するために、本文を読み直している。</p>","0","修正","誤字脱字を確認するために、本文を読み直している。",
NULL,"feedback_trial","html-keyboard-response","51","340225","0.0-2.0-23.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:red;'>不正解！もう一度回答してください。</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","52","342152","0.0-2.0-23.1-0.1","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1925","<p>誤字脱字を確認するために、本文を読み直している。</p>","2","修正","誤字脱字を確認するために、本文を読み直している。","1"
NULL,"feedback_trial","html-keyboard-response","53","342654","0.0-2.0-23.1-1.1","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","54","344409","0.0-2.0-24.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1753","<p>ストレッチをして体をほぐした。</p>","3","その他","ストレッチをして体をほぐした。","1"
NULL,"feedback_trial","html-keyboard-response","55","344911","0.0-2.0-24.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","56","347885","0.0-2.0-25.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"2972","<p>内容を読み返して見直している。</p>","2","修正","内容を読み返して見直している。","1"
NULL,"feedback_trial","html-keyboard-response","57","348387","0.0-2.0-25.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","58","350490","0.0-2.0-26.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"2101","<p>テーマに合った話を作ろうとしている。</p>","0","プランニング","テーマに合った話を作ろうとしている。","1"
NULL,"feedback_trial","html-keyboard-response","59","350994","0.0-2.0-26.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","60","352555","0.0-2.0-27.0-0.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"1559","<p>キャラクターの名前を入力している。</p>","1","出力","キャラクターの名前を入力している。","1"
NULL,"feedback_trial","html-keyboard-response","61","353057","0.0-2.0-27.0-1.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"task_description","html-keyboard-response","62","367634","0.0-3.0","109960","outline","2025/8/8 12:35:21","2025/8/8 12:41:29",NULL,"14575","
      <p style=""text-align: left"">本課題では、<strong>あなたが考えたオリジナルの面白い物語を書いていただきます。</strong></p>
      <p style=""text-align: left"">その時に、いま覚えてもらった4種類の思考内容についてもお尋ねします。</p>
      <p><br><br></p>
      <p style=""text-align: left"">次に、本課題の前に行ってもらう課題の説明に移ります。準備ができたらスペースキーを押してください。</p>
    "," ",NULL,NULL,NULL
"1","FullScreen","fullscreen","0","12878","0.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"category_inst_tl","instructions","1","21176","0.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07","Array","8297",NULL,NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","2","23326","0.0-2.0-0.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"2150","<p>内容を読み返して見直している。</p>","2","修正","内容を読み返して見直している。","1"
NULL,"feedback_trial","html-keyboard-response","3","23838","0.0-2.0-0.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","4","25564","0.0-2.0-1.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1725","<p>頭の中の話を形にしている。</p>","0","出力","頭の中の話を形にしている。",
NULL,"feedback_trial","html-keyboard-response","5","26080","0.0-2.0-1.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:red;'>不正解！もう一度回答してください。</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","6","29359","0.0-2.0-1.1-0.1","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"3278","<p>頭の中の話を形にしている。</p>","1","出力","頭の中の話を形にしている。","1"
NULL,"feedback_trial","html-keyboard-response","7","29859","0.0-2.0-1.1-1.1","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","8","31595","0.0-2.0-2.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1735","<p>ストレッチをして体をほぐした。</p>","3","その他","ストレッチをして体をほぐした。","1"
NULL,"feedback_trial","html-keyboard-response","9","32096","0.0-2.0-2.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","10","34273","0.0-2.0-3.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"2176","<p>どんな登場人物がいいか悩んでいる。</p>","0","プランニング","どんな登場人物がいいか悩んでいる。","1"
NULL,"feedback_trial","html-keyboard-response","11","34774","0.0-2.0-3.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","12","36375","0.0-2.0-4.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1601","<p>何も思いつかずに机の上を眺めていた。</p>","3","その他","何も思いつかずに机の上を眺めていた。","1"
NULL,"feedback_trial","html-keyboard-response","13","36877","0.0-2.0-4.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","14","40283","0.0-2.0-5.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"3406","<p>表現をより自然に直している。</p>","2","修正","表現をより自然に直している。","1"
NULL,"feedback_trial","html-keyboard-response","15","40787","0.0-2.0-5.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","16","42104","0.0-2.0-6.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1316","<p>キーボードで文章を入力している。</p>","1","出力","キーボードで文章を入力している。","1"
NULL,"feedback_trial","html-keyboard-response","17","42604","0.0-2.0-6.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","18","43745","0.0-2.0-7.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1140","<p>文章をどんどんタイピングしている。</p>","1","出力","文章をどんどんタイピングしている。","1"
NULL,"feedback_trial","html-keyboard-response","19","44246","0.0-2.0-7.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","20","51184","0.0-2.0-8.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"6938","<p>この話の舞台をどうするか決めている。</p>","0","プランニング","この話の舞台をどうするか決めている。","1"
NULL,"feedback_trial","html-keyboard-response","21","51685","0.0-2.0-8.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","22","52879","0.0-2.0-9.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1194","<p>テーマに合った話を作ろうとしている。</p>","0","プランニング","テーマに合った話を作ろうとしている。","1"
NULL,"feedback_trial","html-keyboard-response","23","53381","0.0-2.0-9.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","24","54808","0.0-2.0-10.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1426","<p>思いついた文をそのまま書いている。</p>","1","出力","思いついた文をそのまま書いている。","1"
NULL,"feedback_trial","html-keyboard-response","25","55308","0.0-2.0-10.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","26","57720","0.0-2.0-11.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"2411","<p>時系列を整理している。</p>","0","プランニング","時系列を整理している。","1"
NULL,"feedback_trial","html-keyboard-response","27","58221","0.0-2.0-11.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","28","59674","0.0-2.0-12.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"1453","<p>思いついた言葉をすぐに書いている。</p>","1","出力","思いついた言葉をすぐに書いている。","1"
NULL,"feedback_trial","html-keyboard-response","29","60185","0.0-2.0-12.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","30","62188","0.0-2.0-13.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"2003","<p>「ある日」という言葉を打ち込んでいる。</p>","1","出力","「ある日」という言葉を打ち込んでいる。","1"
NULL,"feedback_trial","html-keyboard-response","31","62689","0.0-2.0-13.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
NULL,"classification_trial","html-button-response","32","64994","0.0-2.0-14.0-0.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,"2305","<p>物語の終わり方を考えている。</p>","0","プランニング","物語の終わり方を考えている。","1"
NULL,"feedback_trial","html-keyboard-response","33","65496","0.0-2.0-14.0-1.0","113910","structured","2025/8/8 12:40:21","2025/8/8 12:42:07",NULL,NULL,"<p style='color:green;'>正解！</p>",NULL,NULL,NULL,NULL
